location,flowering_date,flowering_days,fullbloom_date,fullbloom_days
熊本,1987-03-24,82,1987-04-03,92.0
熊本,1988-04-01,91,1988-04-07,97.0
熊本,1989-03-18,76,1989-03-29,87.0
熊本,1990-03-17,75,1990-03-29,87.0
熊本,1991-03-27,85,1991-04-03,92.0
熊本,1992-03-18,77,1992-03-30,89.0
熊本,1993-03-27,85,1993-04-05,94.0
熊本,1994-03-29,87,1994-04-04,93.0
熊本,1995-03-30,88,1995-04-08,97.0
熊本,1996-03-22,81,1996-03-31,90.0
熊本,1997-03-15,73,1997-03-27,85.0
熊本,1998-03-17,75,1998-04-01,90.0
熊本,1999-03-22,80,1999-04-03,92.0
熊本,2000-03-24,83,2000-04-03,93.0
熊本,2001-03-23,81,2001-04-03,92.0
熊本,2002-03-16,74,2002-03-29,87.0
熊本,2003-03-20,78,2003-03-31,89.0
熊本,2004-03-24,83,2004-04-02,92.0
熊本,2005-04-01,90,2005-04-08,97.0
熊本,2006-03-20,78,2006-03-31,89.0
熊本,2007-03-23,81,2007-04-02,91.0
熊本,2008-03-22,81,2008-04-01,91.0
熊本,2009-03-16,74,2009-03-24,82.0
熊本,2010-03-16,74,2010-03-26,84.0
熊本,2011-03-21,79,2011-04-07,96.0
熊本,2012-03-25,84,2012-04-02,92.0
熊本,2013-03-16,74,2013-03-22,80.0
熊本,2014-03-20,78,2014-03-27,85.0
熊本,2015-03-21,79,2015-03-31,89.0
熊本,2016-03-22,81,2016-04-02,92.0
熊本,2017-04-01,90,2017-04-08,97.0
熊本,2018-03-17,75,2018-03-26,84.0
熊本,2019-03-26,84,2019-04-04,93.0
熊本,2020-03-23,82,2020-04-02,92.0
熊本,2021-03-17,75,2021-03-27,85.0
熊本,2022-03-20,78,2022-03-28,86.0
熊本,2023-03-22,80,2023-03-29,87.0
熊本,2024-03-26,85,2024-04-02,92.0
熊谷,1953-04-01,90,1953-04-09,98.0
熊谷,1954-03-30,88,1954-04-05,94.0
熊谷,1955-03-30,88,1955-04-08,97.0
熊谷,1956-04-04,94,1956-04-13,103.0
熊谷,1957-04-07,96,1957-04-12,101.0
熊谷,1958-04-01,90,1958-04-09,98.0
熊谷,1959-03-26,84,1959-04-04,93.0
熊谷,1960-03-28,87,1960-04-07,97.0
熊谷,1961-04-03,92,1961-04-08,97.0
熊谷,1962-04-02,91,1962-04-10,99.0
熊谷,1963-04-04,93,1963-04-11,100.0
熊谷,1964-04-04,94,1964-04-08,98.0
熊谷,1965-04-06,95,1965-04-13,102.0
熊谷,1966-03-27,85,1966-04-07,96.0
熊谷,1967-04-01,90,1967-04-05,94.0
熊谷,1968-04-02,92,1968-04-06,96.0
熊谷,1969-04-05,94,1969-04-13,102.0
熊谷,1970-04-10,99,1970-04-16,105.0
熊谷,1971-04-02,91,1971-04-08,97.0
熊谷,1972-03-28,87,1972-04-03,93.0
熊谷,1973-04-01,90,1973-04-09,98.0
熊谷,1974-04-06,95,1974-04-12,101.0
熊谷,1975-04-01,90,1975-04-11,100.0
熊谷,1976-03-30,89,1976-04-10,100.0
熊谷,1977-03-28,86,1977-04-03,92.0
熊谷,1978-04-08,97,1978-04-11,100.0
熊谷,1979-03-27,85,1979-04-03,92.0
熊谷,1980-04-05,95,1980-04-12,102.0
熊谷,1981-03-30,88,1981-04-07,96.0
熊谷,1982-03-28,86,1982-04-03,92.0
熊谷,1983-04-04,93,1983-04-10,99.0
熊谷,1984-04-14,104,1984-04-20,110.0
熊谷,1985-04-04,93,1985-04-09,98.0
熊谷,1986-04-06,95,1986-04-12,101.0
熊谷,1987-03-25,83,1987-04-04,93.0
熊谷,1988-04-04,94,1988-04-13,103.0
熊谷,1989-03-26,84,1989-04-04,93.0
熊谷,1990-03-22,80,1990-04-01,90.0
熊谷,1991-03-29,87,1991-04-08,97.0
熊谷,1992-03-22,81,1992-04-01,91.0
熊谷,1993-03-25,83,1993-04-04,93.0
熊谷,1994-04-01,90,1994-04-06,95.0
熊谷,1995-04-02,91,1995-04-09,98.0
熊谷,1996-04-01,91,1996-04-09,99.0
熊谷,1997-03-26,84,1997-04-04,93.0
熊谷,1998-03-28,86,1998-04-07,96.0
熊谷,1999-03-27,85,1999-04-05,94.0
熊谷,2000-03-31,90,2000-04-08,98.0
熊谷,2001-03-25,83,2001-04-03,92.0
熊谷,2002-03-17,75,2002-03-22,80.0
熊谷,2003-03-28,86,2003-04-04,93.0
熊谷,2004-03-23,82,2004-03-31,90.0
熊谷,2005-04-04,93,2005-04-08,97.0
熊谷,2006-03-27,85,2006-04-03,92.0
熊谷,2007-03-23,81,2007-04-01,90.0
熊谷,2008-03-25,84,2008-03-29,88.0
熊谷,2009-03-25,83,2009-04-05,94.0
熊谷,2010-03-31,89,2010-04-06,95.0
熊谷,2011-04-01,90,2011-04-08,97.0
熊谷,2012-04-04,94,2012-04-10,100.0
熊谷,2013-03-19,77,2013-03-26,84.0
熊谷,2014-03-28,86,2014-04-01,90.0
熊谷,2015-03-27,85,2015-03-30,88.0
熊谷,2016-03-23,82,2016-04-01,91.0
熊谷,2017-03-28,86,2017-04-07,96.0
熊谷,2018-03-22,80,2018-03-26,84.0
熊谷,2019-03-25,83,2019-04-04,93.0
熊谷,2020-03-18,77,2020-03-25,84.0
熊谷,2021-03-19,77,2021-03-29,87.0
熊谷,2022-03-24,82,2022-03-30,88.0
熊谷,2023-03-17,75,2023-03-26,84.0
熊谷,2024-03-31,90,2024-04-08,98.0
甲府,1953-03-30,88,1953-04-08,97.0
甲府,1954-03-31,89,1954-04-04,93.0
甲府,1955-03-29,87,1955-04-03,92.0
甲府,1956-03-29,88,1956-04-07,97.0
甲府,1957-04-07,96,1957-04-09,98.0
甲府,1958-04-01,90,1958-04-05,94.0
甲府,1959-03-24,82,1959-03-30,88.0
甲府,1960-03-25,84,1960-03-31,90.0
甲府,1961-04-02,91,1961-04-06,95.0
甲府,1962-04-02,91,1962-04-08,97.0
甲府,1963-04-02,91,1963-04-06,95.0
甲府,1964-04-03,93,1964-04-05,95.0
甲府,1965-04-07,96,1965-04-12,101.0
甲府,1966-03-26,84,1966-04-02,91.0
甲府,1967-04-01,90,1967-04-04,93.0
甲府,1968-04-03,93,1968-04-06,96.0
甲府,1969-04-03,92,1969-04-09,98.0
甲府,1970-04-09,98,1970-04-12,101.0
甲府,1971-03-30,88,1971-04-02,91.0
甲府,1972-03-29,88,1972-03-31,90.0
甲府,1973-04-01,90,1973-04-05,94.0
甲府,1974-04-02,91,1974-04-06,95.0
甲府,1975-04-02,91,1975-04-06,95.0
甲府,1976-03-26,85,1976-03-31,90.0
甲府,1977-03-25,83,1977-04-01,90.0
甲府,1978-04-07,96,1978-04-10,99.0
甲府,1979-03-27,85,1979-04-01,90.0
甲府,1980-04-01,91,1980-04-05,95.0
甲府,1981-03-29,87,1981-04-06,95.0
甲府,1982-03-27,85,1982-04-01,90.0
甲府,1983-04-04,93,1983-04-08,97.0
甲府,1984-04-12,102,1984-04-16,106.0
甲府,1985-03-30,88,1985-04-06,95.0
甲府,1986-04-04,93,1986-04-12,101.0
甲府,1987-03-26,84,1987-04-05,94.0
甲府,1988-04-04,94,1988-04-11,101.0
甲府,1989-03-25,83,1989-04-01,90.0
甲府,1990-03-20,78,1990-03-26,84.0
甲府,1991-03-29,87,1991-04-05,94.0
甲府,1992-03-24,83,1992-04-01,91.0
甲府,1993-03-26,84,1993-04-02,91.0
甲府,1994-04-01,90,1994-04-04,93.0
甲府,1995-03-31,89,1995-04-07,96.0
甲府,1996-03-31,90,1996-04-08,98.0
甲府,1997-03-22,80,1997-03-30,88.0
甲府,1998-03-26,84,1998-03-30,88.0
甲府,1999-03-18,76,1999-03-28,86.0
甲府,2000-03-31,90,2000-04-07,97.0
甲府,2001-03-25,83,2001-04-02,91.0
甲府,2002-03-17,75,2002-03-22,80.0
甲府,2003-03-27,85,2003-04-01,90.0
甲府,2004-03-24,83,2004-03-31,90.0
甲府,2005-03-31,89,2005-04-07,96.0
甲府,2006-03-24,82,2006-03-29,87.0
甲府,2007-03-21,79,2007-03-30,88.0
甲府,2008-03-24,83,2008-03-28,87.0
甲府,2009-03-20,78,2009-03-31,89.0
甲府,2010-03-20,78,2010-03-28,86.0
甲府,2011-03-29,87,2011-04-08,97.0
甲府,2012-04-01,91,2012-04-07,97.0
甲府,2013-03-19,77,2013-03-26,84.0
甲府,2014-03-28,86,2014-04-04,93.0
甲府,2015-03-25,83,2015-03-31,89.0
甲府,2016-03-23,82,2016-04-03,93.0
甲府,2017-03-30,88,2017-04-09,98.0
甲府,2018-03-23,81,2018-03-29,87.0
甲府,2019-03-27,85,2019-04-07,96.0
甲府,2020-03-22,81,2020-04-02,92.0
甲府,2021-03-18,76,2021-03-29,87.0
甲府,2022-03-21,79,2022-03-28,86.0
甲府,2023-03-17,75,2023-03-24,82.0
甲府,2024-03-29,88,2024-04-05,95.0
留萌,1953-05-08,127,1953-05-13,132.0
留萌,1954-05-11,130,1954-05-17,136.0
留萌,1955-05-13,132,1955-05-16,135.0
留萌,1956-05-08,128,1956-05-14,134.0
留萌,1957-05-10,129,1957-05-14,133.0
留萌,1958-05-12,131,1958-05-16,135.0
留萌,1961-05-07,126,1961-05-13,132.0
留萌,1962-05-09,128,1962-05-16,135.0
留萌,1963-05-13,132,1963-05-17,136.0
留萌,1964-05-08,128,1964-05-11,131.0
留萌,1965-05-18,137,1965-05-23,142.0
留萌,1966-05-16,135,1966-05-20,139.0
留萌,1967-05-11,130,1967-05-19,138.0
留萌,1968-05-08,128,1968-05-11,131.0
留萌,1969-05-16,135,1969-05-18,137.0
留萌,1970-05-09,128,1970-05-11,130.0
留萌,1971-05-17,136,1971-05-21,140.0
留萌,1973-05-12,131,1973-05-18,137.0
留萌,1974-05-15,134,1974-05-18,137.0
留萌,1975-05-08,127,1975-05-12,131.0
留萌,1976-05-14,134,1976-05-16,136.0
留萌,1977-05-14,133,1977-05-16,135.0
留萌,1978-05-12,131,1978-05-14,133.0
留萌,1979-05-17,136,1979-05-20,139.0
留萌,1980-05-20,140,1980-05-22,142.0
留萌,1981-05-09,128,1981-05-13,132.0
留萌,1982-05-10,129,1982-05-12,131.0
留萌,1983-04-30,119,1983-05-03,122.0
留萌,1984-05-22,142,1984-05-23,143.0
留萌,1985-05-11,130,1985-05-13,132.0
留萌,1986-05-09,128,1986-05-11,130.0
留萌,1987-05-09,128,1987-05-15,134.0
留萌,1988-05-09,129,1988-05-12,132.0
留萌,1989-05-03,122,1989-05-07,126.0
留萌,1990-04-26,115,1990-05-01,120.0
留萌,1991-05-07,126,1991-05-11,130.0
留萌,1992-05-12,132,1992-05-16,136.0
留萌,1993-05-12,131,1993-05-14,133.0
留萌,1994-05-14,133,1994-05-18,137.0
留萌,1995-05-05,124,1995-05-09,128.0
留萌,1996-05-20,140,1996-05-22,142.0
留萌,1997-05-12,131,1997-05-14,133.0
留萌,1998-04-29,118,1998-05-03,122.0
留萌,1999-05-14,133,1999-05-19,138.0
留萌,2000-05-13,133,2000-05-17,137.0
留萌,2001-05-11,130,2001-05-14,133.0
留萌,2002-04-26,115,2002-05-02,121.0
留萌,2003-05-09,128,2003-05-13,132.0
留萌,2004-05-10,130,2004-05-13,133.0
留萌,2005-05-20,139,2005-05-23,142.0
留萌,2006-05-14,133,2006-05-16,135.0
留萌,2007-05-11,130,2007-05-14,133.0
留萌,2008-04-29,119,2008-05-01,121.0
白河,1953-04-16,105,1953-04-26,115.0
白河,1954-04-06,95,1954-04-15,104.0
白河,1955-04-11,100,1955-04-15,104.0
白河,1956-04-16,106,1956-04-19,109.0
白河,1957-04-16,105,1957-04-21,110.0
白河,1958-04-10,99,1958-04-21,110.0
白河,1959-04-08,97,1959-04-15,104.0
白河,1960-04-11,101,1960-04-19,109.0
白河,1961-04-13,102,1961-04-20,109.0
白河,1962-04-14,103,1962-04-22,111.0
白河,1963-04-14,103,1963-04-18,107.0
白河,1964-04-13,103,1964-04-16,106.0
白河,1965-04-25,114,1965-04-30,119.0
白河,1966-04-13,102,1966-04-20,109.0
白河,1967-04-12,101,1967-04-20,109.0
白河,1968-04-14,104,1968-04-21,111.0
白河,1969-04-15,104,1969-04-23,112.0
白河,1970-04-23,112,1970-04-28,117.0
白河,1971-04-15,104,1971-04-20,109.0
白河,1972-04-14,104,1972-04-19,109.0
白河,1973-04-12,101,1973-04-18,107.0
白河,1974-04-19,108,1974-04-26,115.0
白河,1975-04-15,104,1975-04-20,109.0
白河,1976-04-15,105,1976-04-22,112.0
白河,1977-04-14,103,1977-04-19,108.0
白河,1978-04-22,111,1978-04-28,117.0
白河,1979-04-08,97,1979-04-18,107.0
白河,1980-04-20,110,1980-04-26,116.0
白河,1981-04-16,105,1981-04-21,110.0
白河,1982-04-14,103,1982-04-19,108.0
白河,1983-04-14,103,1983-04-18,107.0
白河,1984-04-28,118,1984-05-02,122.0
白河,1985-04-17,106,1985-04-21,110.0
白河,1986-04-22,111,1986-04-25,114.0
白河,1987-04-10,99,1987-04-16,105.0
白河,1988-04-20,110,1988-04-25,115.0
白河,1989-04-09,98,1989-04-14,103.0
白河,1990-04-08,97,1990-04-10,99.0
白河,1991-04-12,101,1991-04-16,105.0
白河,1992-04-10,100,1992-04-16,106.0
白河,1993-04-16,105,1993-04-22,111.0
白河,1994-04-14,103,1994-04-18,107.0
白河,1995-04-18,107,1995-04-22,111.0
白河,1996-04-24,114,1996-04-26,116.0
白河,1997-04-10,99,1997-04-14,103.0
盛岡,1953-04-27,116,1953-05-03,122.0
盛岡,1954-04-19,108,1954-04-26,115.0
盛岡,1955-04-18,107,1955-04-27,116.0
盛岡,1956-04-24,114,1956-04-28,118.0
盛岡,1957-04-27,116,1957-05-02,121.0
盛岡,1958-04-24,113,1958-04-29,118.0
盛岡,1959-04-18,107,1959-04-21,110.0
盛岡,1960-04-27,117,1960-04-29,119.0
盛岡,1961-04-22,111,1961-04-25,114.0
盛岡,1962-04-22,111,1962-04-25,114.0
盛岡,1963-04-18,107,1963-04-21,110.0
盛岡,1964-04-18,108,1964-04-23,113.0
盛岡,1965-05-04,123,1965-05-08,127.0
盛岡,1966-04-23,112,1966-04-25,114.0
盛岡,1967-04-26,115,1967-04-28,117.0
盛岡,1968-04-17,107,1968-04-23,113.0
盛岡,1969-04-26,115,1969-04-29,118.0
盛岡,1970-04-28,117,1970-05-01,120.0
盛岡,1971-04-23,112,1971-04-28,117.0
盛岡,1972-04-21,111,1972-04-25,115.0
盛岡,1973-04-20,109,1973-04-23,112.0
盛岡,1974-04-28,117,1974-05-02,121.0
盛岡,1975-04-24,113,1975-04-28,117.0
盛岡,1976-04-26,116,1976-05-01,121.0
盛岡,1977-04-26,115,1977-05-01,120.0
盛岡,1978-04-29,118,1978-05-02,121.0
盛岡,1979-04-24,113,1979-04-28,117.0
盛岡,1980-04-28,118,1980-05-04,124.0
盛岡,1981-04-24,113,1981-04-28,117.0
盛岡,1982-04-23,112,1982-04-26,115.0
盛岡,1983-04-18,107,1983-04-22,111.0
盛岡,1984-05-06,126,1984-05-09,129.0
盛岡,1985-04-25,114,1985-04-29,118.0
盛岡,1986-04-29,118,1986-05-01,120.0
盛岡,1987-04-23,112,1987-04-30,119.0
盛岡,1988-04-27,117,1988-04-30,120.0
盛岡,1989-04-14,103,1989-04-18,107.0
盛岡,1990-04-13,102,1990-04-21,110.0
盛岡,1991-04-17,106,1991-04-24,113.0
盛岡,1992-04-21,111,1992-04-26,116.0
盛岡,1993-04-23,112,1993-04-27,116.0
盛岡,1994-04-21,110,1994-04-25,114.0
盛岡,1995-04-24,113,1995-04-28,117.0
盛岡,1996-04-28,118,1996-05-01,121.0
盛岡,1997-04-23,112,1997-04-28,117.0
盛岡,1998-04-12,101,1998-04-16,105.0
盛岡,1999-04-20,109,1999-04-23,112.0
盛岡,2000-04-22,112,2000-04-29,119.0
盛岡,2001-04-15,104,2001-04-18,107.0
盛岡,2002-04-11,100,2002-04-16,105.0
盛岡,2003-04-16,105,2003-04-21,110.0
盛岡,2004-04-13,103,2004-04-17,107.0
盛岡,2005-04-23,112,2005-04-27,116.0
盛岡,2006-04-24,113,2006-04-30,119.0
盛岡,2007-04-20,109,2007-04-29,118.0
盛岡,2008-04-12,102,2008-04-17,107.0
盛岡,2009-04-13,102,2009-04-18,107.0
盛岡,2010-04-25,114,2010-05-02,121.0
盛岡,2011-04-20,109,2011-04-29,118.0
盛岡,2012-04-24,114,2012-04-28,118.0
盛岡,2013-04-23,112,2013-05-02,121.0
盛岡,2014-04-13,102,2014-04-21,110.0
盛岡,2015-04-09,98,2015-04-16,105.0
盛岡,2016-04-11,101,2016-04-18,108.0
盛岡,2017-04-17,106,2017-04-24,113.0
盛岡,2018-04-17,106,2018-04-20,109.0
盛岡,2019-04-18,107,2019-04-22,111.0
盛岡,2020-04-14,104,2020-04-20,110.0
盛岡,2021-04-09,98,2021-04-13,102.0
盛岡,2022-04-14,103,2022-04-18,107.0
盛岡,2023-04-03,92,2023-04-06,95.0
盛岡,2024-04-12,102,2024-04-14,104.0
相川,1953-04-11,100,1953-04-20,109.0
相川,1954-04-06,95,1954-04-11,100.0
相川,1955-04-08,97,1955-04-12,101.0
相川,1956-04-14,104,1956-04-17,107.0
相川,1957-04-16,105,1957-04-22,111.0
相川,1958-04-08,97,1958-04-17,106.0
相川,1959-04-03,92,1959-04-09,98.0
相川,1960-04-06,96,1960-04-14,104.0
相川,1961-04-11,100,1961-04-15,104.0
相川,1962-04-09,98,1962-04-14,103.0
相川,1963-04-12,101,1963-04-17,106.0
相川,1964-04-14,104,1964-04-17,107.0
相川,1965-04-19,108,1965-04-28,117.0
相川,1966-04-12,101,1966-04-21,110.0
相川,1967-04-10,99,1967-04-18,107.0
相川,1968-04-10,100,1968-04-17,107.0
相川,1969-04-14,103,1969-04-23,112.0
相川,1970-04-21,110,1970-04-25,114.0
相川,1971-04-14,103,1971-04-20,109.0
相川,1972-04-12,102,1972-04-16,106.0
相川,1973-04-11,100,1973-04-16,105.0
相川,1974-04-17,106,1974-04-23,112.0
相川,1975-04-14,103,1975-04-19,108.0
相川,1976-04-14,104,1976-04-20,110.0
相川,1977-04-13,102,1977-04-17,106.0
相川,1978-04-17,106,1978-04-22,111.0
相川,1979-04-07,96,1979-04-13,102.0
相川,1980-04-14,104,1980-04-20,110.0
相川,1981-04-12,101,1981-04-19,108.0
相川,1982-04-12,101,1982-04-16,105.0
相川,1983-04-12,101,1983-04-16,105.0
相川,1984-04-27,117,1984-04-30,120.0
相川,1985-04-13,102,1985-04-19,108.0
相川,1986-04-19,108,1986-04-22,111.0
相川,1987-04-10,99,1987-04-20,109.0
相川,1988-04-20,110,1988-04-27,117.0
相川,1989-04-07,96,1989-04-13,102.0
相川,1990-04-04,93,1990-04-12,101.0
相川,1991-04-13,102,1991-04-20,109.0
相川,1992-04-08,98,1992-04-16,106.0
相川,1993-04-14,103,1993-04-22,111.0
相川,1994-04-13,102,1994-04-19,108.0
相川,1995-04-14,103,1995-04-19,108.0
相川,1996-04-19,109,1996-04-26,116.0
相川,1997-04-11,100,1997-04-17,106.0
相川,1998-04-08,97,1998-04-12,101.0
相川,1999-04-11,100,1999-04-16,105.0
相川,2000-04-13,103,2000-04-21,111.0
相川,2001-04-10,99,2001-04-14,103.0
相川,2002-04-02,91,2002-04-08,97.0
相川,2003-04-10,99,2003-04-17,106.0
相川,2004-04-05,95,2004-04-11,101.0
相川,2005-04-16,105,2005-04-22,111.0
相川,2006-04-12,101,2006-04-17,106.0
相川,2007-04-09,98,2007-04-15,104.0
石垣島,1953-01-09,8,,
石垣島,1955-01-08,7,,
石垣島,1956-01-05,4,,
石垣島,1957-01-18,17,,
石垣島,1958-01-10,9,1958-01-27,26.0
石垣島,1961-01-27,26,,
石垣島,1962-01-26,25,1962-02-20,50.0
石垣島,1963-01-30,29,1963-02-15,45.0
石垣島,1964-02-20,50,,
石垣島,1965-01-20,19,,
石垣島,1966-01-14,13,,
石垣島,1967-01-20,19,1967-02-13,43.0
石垣島,1968-12-19,353,1968-01-19,18.0
石垣島,1969-12-19,352,,
石垣島,1970-01-29,28,,
石垣島,1971-01-10,9,1971-02-10,40.0
石垣島,1972-01-26,25,1972-02-20,50.0
石垣島,1973-01-10,9,1973-02-06,36.0
石垣島,1974-01-03,2,1974-01-20,19.0
石垣島,1975-01-15,14,,
石垣島,1976-01-15,14,1976-01-28,27.0
石垣島,1977-01-20,19,1977-02-03,33.0
石垣島,1978-01-27,26,1978-02-18,48.0
石垣島,1979-01-20,19,1979-02-08,38.0
石垣島,1980-01-10,9,1980-02-03,33.0
石垣島,1981-01-21,20,1981-02-02,32.0
石垣島,1982-01-11,10,1982-01-24,23.0
石垣島,1983-01-18,17,1983-02-09,39.0
石垣島,1984-01-14,13,1984-01-26,25.0
石垣島,1985-01-11,10,1985-01-30,29.0
石垣島,1986-01-14,13,1986-02-02,32.0
石垣島,1987-01-03,2,1987-01-27,26.0
石垣島,1988-01-01,0,1988-01-25,24.0
石垣島,1989-12-27,360,1989-01-08,7.0
石垣島,1990-01-05,4,1990-01-30,29.0
石垣島,1991-01-24,23,1991-02-18,48.0
石垣島,1992-01-05,4,1992-01-27,26.0
石垣島,1993-01-04,3,1993-01-29,28.0
石垣島,1994-01-15,14,1994-01-30,29.0
石垣島,1995-02-01,31,1995-02-19,49.0
石垣島,1996-01-04,3,1996-01-23,22.0
石垣島,1997-01-11,10,1997-02-06,36.0
石垣島,1998-02-15,45,1998-03-01,59.0
石垣島,1999-01-31,30,1999-02-24,54.0
石垣島,2000-01-14,13,2000-02-03,33.0
石垣島,2001-01-09,8,2001-02-08,38.0
石垣島,2002-01-04,3,2002-02-01,31.0
石垣島,2003-01-31,30,2003-02-20,50.0
石垣島,2004-01-15,14,2004-02-02,32.0
石垣島,2005-01-07,6,2005-02-07,37.0
石垣島,2006-01-15,14,2006-02-02,32.0
石垣島,2007-02-05,35,2007-02-27,57.0
石垣島,2008-01-27,26,2008-02-20,50.0
石垣島,2009-01-19,18,2009-02-16,46.0
石垣島,2010-01-15,14,2010-02-08,38.0
石垣島,2011-01-17,16,2011-02-10,40.0
石垣島,2012-12-24,358,2012-02-09,39.0
石垣島,2013-01-22,21,2013-02-14,44.0
石垣島,2014-01-16,15,2014-02-10,40.0
石垣島,2015-01-06,5,2015-01-24,23.0
石垣島,2016-02-12,42,2016-03-02,61.0
石垣島,2017-01-25,24,2017-02-19,49.0
石垣島,2018-01-19,18,2018-02-07,37.0
石垣島,2019-01-16,15,2019-02-08,38.0
石垣島,2020-01-29,28,,
石垣島,2021-01-27,26,2021-02-08,38.0
石垣島,2022-01-27,26,2022-02-22,52.0
石垣島,2023-02-03,33,,
石垣島,2024-01-22,21,,
神戸,1953-04-04,93,1953-04-09,98.0
神戸,1954-03-28,86,1954-04-04,93.0
神戸,1955-03-30,88,1955-04-07,96.0
神戸,1956-03-30,89,1956-04-07,97.0
神戸,1957-04-08,97,1957-04-11,100.0
神戸,1958-04-02,91,1958-04-07,96.0
神戸,1959-03-27,85,1959-03-31,89.0
神戸,1960-03-28,87,1960-04-07,97.0
神戸,1961-04-01,90,1961-04-05,94.0
神戸,1962-04-02,91,1962-04-10,99.0
神戸,1963-04-04,93,1963-04-14,103.0
神戸,1964-04-04,94,1964-04-09,99.0
神戸,1965-04-08,97,1965-04-14,103.0
神戸,1966-03-25,83,1966-04-03,92.0
神戸,1967-03-31,89,1967-04-03,92.0
神戸,1968-03-31,90,1968-04-04,94.0
神戸,1969-04-04,93,1969-04-12,101.0
神戸,1970-04-06,95,1970-04-13,102.0
神戸,1971-03-31,89,1971-04-03,92.0
神戸,1972-03-31,90,1972-04-05,95.0
神戸,1973-03-29,87,1973-04-04,93.0
神戸,1974-04-01,90,1974-04-07,96.0
神戸,1975-03-31,89,1975-04-07,96.0
神戸,1976-03-25,84,1976-04-06,96.0
神戸,1977-03-26,84,1977-03-31,89.0
神戸,1978-04-06,95,1978-04-10,99.0
神戸,1979-03-29,87,1979-04-07,96.0
神戸,1980-04-03,93,1980-04-08,98.0
神戸,1981-03-29,87,1981-04-06,95.0
神戸,1982-03-24,82,1982-03-31,89.0
神戸,1983-04-01,90,1983-04-08,97.0
神戸,1984-04-10,100,1984-04-14,104.0
神戸,1985-03-30,88,1985-04-07,96.0
神戸,1986-04-03,92,1986-04-09,98.0
神戸,1987-03-27,85,1987-04-05,94.0
神戸,1988-04-05,95,1988-04-11,101.0
神戸,1989-03-25,83,1989-04-01,90.0
神戸,1990-03-21,79,1990-03-28,86.0
神戸,1991-03-29,87,1991-04-06,95.0
神戸,1992-03-27,86,1992-04-03,93.0
神戸,1993-03-29,87,1993-04-10,99.0
神戸,1994-04-02,91,1994-04-06,95.0
神戸,1995-03-31,89,1995-04-10,99.0
神戸,1996-03-31,90,1996-04-08,98.0
神戸,1997-03-26,84,1997-04-02,91.0
神戸,1998-03-24,82,1998-03-31,89.0
神戸,1999-03-25,83,1999-04-02,91.0
神戸,2000-04-02,92,2000-04-08,98.0
神戸,2001-03-25,83,2001-04-02,91.0
神戸,2002-03-22,80,2002-03-30,88.0
神戸,2003-03-28,86,2003-04-02,91.0
神戸,2004-03-26,85,2004-04-06,96.0
神戸,2005-04-03,92,2005-04-09,98.0
神戸,2006-03-27,85,2006-04-08,97.0
神戸,2007-03-30,88,2007-04-08,97.0
神戸,2008-03-26,85,2008-04-03,93.0
神戸,2009-03-23,81,2009-04-06,95.0
神戸,2010-03-20,78,2010-04-04,93.0
神戸,2011-03-31,89,2011-04-10,99.0
神戸,2012-04-02,92,2012-04-09,99.0
神戸,2013-03-21,79,2013-03-31,89.0
神戸,2014-03-27,85,2014-04-01,90.0
神戸,2015-03-27,85,2015-04-02,91.0
神戸,2016-03-26,85,2016-04-03,93.0
神戸,2017-04-03,92,2017-04-10,99.0
神戸,2018-03-23,81,2018-03-29,87.0
神戸,2019-03-27,85,2019-04-06,95.0
神戸,2020-03-26,85,2020-04-03,93.0
神戸,2021-03-24,82,2021-03-30,88.0
神戸,2022-03-25,83,2022-04-01,90.0
神戸,2023-03-24,82,2023-03-31,89.0
神戸,2024-04-01,91,2024-04-07,97.0
福井,1953-04-07,96,1953-04-12,101.0
福井,1954-04-02,91,1954-04-06,95.0
福井,1955-04-01,90,1955-04-09,98.0
福井,1956-04-09,99,1956-04-14,104.0
福井,1957-04-11,100,1957-04-17,106.0
福井,1958-04-03,92,1958-04-07,96.0
福井,1959-03-30,88,1959-04-04,93.0
福井,1960-04-01,91,1960-04-05,95.0
福井,1961-04-05,94,1961-04-10,99.0
福井,1962-04-08,97,1962-04-12,101.0
福井,1963-04-09,98,1963-04-12,101.0
福井,1964-04-06,96,1964-04-12,102.0
福井,1965-04-16,105,1965-04-19,108.0
福井,1966-04-03,92,1966-04-09,98.0
福井,1967-04-03,92,1967-04-07,96.0
福井,1968-04-06,96,1968-04-11,101.0
福井,1969-04-09,98,1969-04-13,102.0
福井,1970-04-14,103,1970-04-19,108.0
福井,1971-04-08,97,1971-04-13,102.0
福井,1972-04-04,94,1972-04-10,100.0
福井,1973-04-05,94,1973-04-09,98.0
福井,1974-04-07,96,1974-04-12,101.0
福井,1975-04-07,96,1975-04-12,101.0
福井,1976-04-02,92,1976-04-10,100.0
福井,1977-04-10,99,1977-04-13,102.0
福井,1978-04-12,101,1978-04-15,104.0
福井,1979-03-31,89,1979-04-06,95.0
福井,1980-04-08,98,1980-04-11,101.0
福井,1981-04-09,98,1981-04-13,102.0
福井,1982-04-01,90,1982-04-05,94.0
福井,1983-04-07,96,1983-04-10,99.0
福井,1984-04-17,107,1984-04-21,111.0
福井,1985-04-08,97,1985-04-11,100.0
福井,1986-04-10,99,1986-04-14,103.0
福井,1987-04-04,93,1987-04-07,96.0
福井,1988-04-12,102,1988-04-18,108.0
